idx,csv_path,round_num,rows,true_ct_win,winner_by_mean_abs_error,winner_by_brier,winner_by_logloss,lstm_mean_abs_error,xgboost_mean_abs_error,lstm_brier,xgboost_brier,lstm_logloss,xgboost_logloss,lstm_accuracy_at_0_5,xgboost_accuracy_at_0_5,lstm_closer,xgboost_closer,tie
729,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-furia-vs-m80-bo3-mWbCj4SBCT3wH-l62HcQgw/furia-vs-m80-m1-mirage.csv,5,191,0,lstm,lstm,lstm,0.3548486058366197,0.44733800739781315,0.15324738614523475,0.22650664868587111,0.4662433120859359,0.6270560703450958,0.9633507853403142,0.4031413612565445,191,0,0
730,processed_full/blast_rivals_season_2/blast-rivals-2025-season-2-spirit-vs-vitality-bo3-KtWhzrlsNkWCCS0U9BIlr3/spirit-vs-vitality-m2-nuke.csv,13,153,0,lstm,lstm,lstm,0.6372683305366367,0.7469696634345584,0.42593662448819397,0.5848295669434972,1.116801199944035,1.6124097968402187,0.032679738562091505,0.0392156862745098,140,13,0
731,processed_full/blast_austin_major/blasttv-austin-major-2025-mouz-vs-vitality-bo3-pYxpz34IEN-t8y4DgB-MSD/mouz-vs-vitality-m3-train.csv,17,191,1,xgboost,xgboost,xgboost,0.16115159670095794,0.12866051690116603,0.02973158759084681,0.019074312995205796,0.17827734940766352,0.13928714348617371,1.0,1.0,8,183,0
732,processed_full/blast_open_london/blast-open-london-2025-vitality-vs-faze-bo3-cXlexQJNK-6GX9ddkYcv53/vitality-vs-faze-m1-mirage.csv,26,222,0,lstm,xgboost,xgboost,0.46293801753907593,0.47219093372155957,0.281594171559193,0.27005578611492387,0.7628411023840566,0.7531642906062953,0.28378378378378377,0.23873873873873874,75,147,0
733,processed_full/fissure_playground_2/fissure-playground-2-g2-vs-gamerlegion-bo3-gcs9469UuxWlHi6X2zI5Oy/g2-vs-gamerlegion-m2-ancient.csv,7,116,0,lstm,lstm,lstm,0.11220860141449897,0.2401513848614333,0.02540842704728325,0.0740451784024976,0.1277925674015426,0.28832359956787823,1.0,1.0,116,0,0
734,processed_full/blast_bounty_season_1_finals/blast-bounty-2025-season-1-finals-natus-vincere-vs-spirit-bo3-cW0x-KCT4cbPLaZUAvb08Z/natus-vincere-vs-spirit-m2-ancient.csv,27,230,1,lstm,lstm,lstm,0.4412742468325988,0.4606331485769023,0.1981955295550034,0.2160912414551247,0.5882753372322893,0.6244338889547792,0.9565217391304348,0.7043478260869566,202,28,0
735,processed_full/blast_rivals_season_2/blast-rivals-2025-season-2-vitality-vs-tyloo-bo3-WTYOidpO-mHqROoLZlA7Li/vitality-vs-tyloo-m1-overpass.csv,3,230,1,xgboost,xgboost,xgboost,0.23254910526068315,0.11397444320761639,0.058611292953238456,0.016641266373122097,0.2684227563735758,0.12338239526862602,1.0,1.0,6,224,0
736,processed_full/fissure_playground_2/fissure-playground-2-gamerlegion-vs-liquid-bo3-73g5XINyWmLhIm1c4ZyOM7/gamerlegion-vs-liquid-m1-dust2.csv,12,194,1,xgboost,xgboost,xgboost,0.33354892635468353,0.3040158396836409,0.13554195034759112,0.1248025496492717,0.43186295351972953,0.3963293786964144,0.9587628865979382,0.8814432989690721,91,103,0
737,processed_full/blast_austin_major_stage_2/blasttv-austin-major-2025-stage-2-virtuspro-vs-b8-inferno-RJncpU8XKWGlyue1SsisvY/virtus-pro-vs-b8-inferno.csv,15,146,0,lstm,lstm,lstm,0.11691831142166371,0.1569138195633582,0.04721574923334705,0.060941836750677034,0.1512708636652601,0.20254879808187382,0.9383561643835616,0.9178082191780822,140,6,0
738,processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,4,175,0,lstm,lstm,lstm,0.22837390081956982,0.2700491193495691,0.0888563931613897,0.10752198127698143,0.29318262079272894,0.347926240457665,0.9771428571428571,0.9942857142857143,144,31,0
739,processed_full/blast_bounty_season_2_finals/blast-bounty-2025-season-2-finals-spirit-vs-virtuspro-bo3-NVE3FTuEWJ64hP6AT-Vo9S/spirit-vs-virtus-pro-m2-overpass.csv,10,172,1,lstm,lstm,lstm,0.32997370840505114,0.39954528437797415,0.12517014528477796,0.1705211295931559,0.4294436311581186,0.5256546327077433,0.9127906976744186,0.9011627906976745,146,26,0
740,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-heroic-vs-housebets-bo3-NgyLHfqCvYO4WZnaqhUlfi/heroic-vs-housebets-m1-dust2.csv,6,258,1,xgboost,xgboost,xgboost,0.13451981267263724,0.11401285935741987,0.02797161223900093,0.021182955616627707,0.15183315600224268,0.12673611146654523,1.0,1.0,77,181,0
741,processed_full/fissure_playground_2/fissure-playground-2-the-mongolz-vs-3dmax-bo3-u02WLpVJ6Q22MzSL2B_-Tu/the-mongolz-vs-3dmax-m2-ancient.csv,3,146,0,lstm,lstm,lstm,0.005903374655682494,0.024239119456455824,8.732249291149285e-05,0.0012171753961215323,0.005947935486077148,0.02487768458749325,1.0,1.0,146,0,0
742,processed_full/iem_chengdu/iem-chengdu-2025-lynn-vision-vs-3dmax-bo3-peFr0yEP4eKTMrYfeYqBZK/lynn-vision-vs-3dmax-m3-train.csv,13,210,1,xgboost,xgboost,xgboost,0.35445917475791205,0.24975025313241142,0.1497171885137037,0.09121182314249263,0.46297638993016815,0.31473473777088884,1.0,0.9809523809523809,18,192,0
743,processed_full/iem_chengdu/iem-chengdu-2025-furia-vs-lynn-vision-bo3-KVSQ5iZB0TjTG70slfdqOB/furia-vs-lynn-vision-m2-overpass.csv,12,175,0,lstm,lstm,lstm,0.26187581591707254,0.290814322879804,0.12597888661127435,0.14064855963712447,0.36093977166360725,0.40366619349074345,0.6057142857142858,0.5714285714285714,158,17,0
744,processed_full/iem_chengdu/iem-chengdu-2025-heroic-vs-natus-vincere-bo3-P_vZ7pAIyzYcLTUjDHhSUR/heroic-vs-natus-vincere-m2-ancient.csv,16,153,0,lstm,lstm,lstm,0.08164047044427951,0.2431982429393756,0.02296553698034304,0.06977449428378207,0.10148722683035134,0.2906233857370088,0.9673202614379085,0.9673202614379085,149,4,0
745,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-tyloo-vs-nrg-anubis-OygKONihup8TZ7k3ClDb0W/tyloo-vs-nrg-anubis.csv,11,135,1,xgboost,xgboost,xgboost,0.2120630833837721,0.17011081642574735,0.055549649666975974,0.03700456204150918,0.2463362067469148,0.19203095763611122,1.0,1.0,6,129,0
746,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-vitality-vs-3dmax-bo3-SFueR4Yd1u5-bIhh5XKwOq/vitality-vs-3dmax-m2-dust2.csv,1,152,1,xgboost,xgboost,xgboost,0.33826949231718717,0.26012275426795606,0.1445703549820057,0.10255632316996768,0.44528866097995506,0.3355201639138629,0.9539473684210527,0.7763157894736842,38,114,0
747,processed_full/blast_open_london_finals/blast-open-london-2025-finals-vitality-vs-g2-bo5-ieXHvClzA7f_aJ_85fPFqK/vitality-vs-g2-m1-dust2.csv,3,223,0,lstm,lstm,lstm,0.46375133167334204,0.47522354637159897,0.23030030289345316,0.23227480907996628,0.6486777138370767,0.6596818229214988,0.5874439461883408,0.8251121076233184,69,154,0
748,processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-lynn-vision-vs-tyloo-bo3-tXRL8tbpb2Kb27VbUgWfK1/lynn-vision-vs-tyloo-m2-ancient.csv,7,198,1,lstm,lstm,lstm,0.31940820662662234,0.32187433917113023,0.10843656427194594,0.11004140494343324,0.39096231293505057,0.3947754836874233,1.0,1.0,103,95,0
749,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-passion-ua-vs-spirit-bo3-WimU0hRkNcqhh3KAjCozBx/passion-ua-vs-spirit-m3-ancient.csv,7,178,1,xgboost,lstm,lstm,0.28570131907302343,0.2845944269989314,0.09173464230914347,0.09350226527616474,0.3465245541962228,0.34744363059708044,1.0,1.0,115,63,0
750,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-vitality-vs-gamerlegion-bo3-HfAhqHTEhpe_HlObeToa76/vitality-vs-gamerlegion-m2-dust2.csv,11,230,0,lstm,lstm,lstm,0.29288552003386226,0.42455816398496216,0.12646289240642913,0.21173378423247274,0.42955861657790273,0.6254440223157706,0.9043478260869565,0.8,216,14,0
751,processed_full/blast_open_lisbon/blast-open-lisbon-2025-mouz-vs-falcons-bo3-xBECUqZMcQ8GCwi-GUyz8e/mouz-vs-falcons-m1-train.csv,3,275,0,xgboost,xgboost,xgboost,0.195700371814045,0.17895404922606592,0.07142889502982372,0.05666832803095669,0.24564063330645375,0.217034176844006,0.9236363636363636,0.9636363636363636,137,138,0
752,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-falcons-vs-natus-vincere-bo3-z3OpWwYDPa33wwfDY8_B1Q/falcons-vs-natus-vincere-m1-nuke.csv,10,176,1,xgboost,xgboost,xgboost,0.3168022124604745,0.30356116931546817,0.11493158781454466,0.11232533307197089,0.3951987048537342,0.381450843591387,1.0,1.0,79,97,0
753,processed_full/iem_cologne/iem-cologne-2025-ninjas-in-pyjamas-vs-natus-vincere-bo3-NyGFAYn592Hu0YfljTVG0N/ninjas-in-pyjamas-vs-natus-vincere-m2-inferno.csv,13,180,0,lstm,xgboost,lstm,0.22169969611827078,0.2364897712133825,0.10287129553301351,0.10034790833027452,0.2998511514831069,0.3111187568774659,0.8388888888888889,1.0,122,58,0
754,processed_full/iem_cologne/iem-cologne-2025-ninjas-in-pyjamas-vs-natus-vincere-bo3-NyGFAYn592Hu0YfljTVG0N/ninjas-in-pyjamas-vs-natus-vincere-m2-inferno.csv,6,160,0,lstm,lstm,lstm,0.16699568671974702,0.19951792113715783,0.07293556732409391,0.08579549267704716,0.22084176510852188,0.26409697927795317,0.95,1.0,142,18,0
755,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-flyquest-vs-furia-bo3-kDRQKndVW9qgvAgGZjUFS9/flyquest-vs-furia-m2-dust2.csv,2,187,1,xgboost,xgboost,xgboost,0.08725991127962734,0.031238926285728413,0.011535696226319739,0.0018616300287901365,0.09395561420090648,0.032251034142008875,1.0,1.0,0,187,0
756,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-m80-vs-rooster-bo3-GFAv4Fg83aXYKbsY0nLkP_/m80-vs-rooster-m2-inferno.csv,7,138,1,xgboost,xgboost,xgboost,0.21689295811929565,0.21330388559811359,0.053848251093279995,0.05383888195657538,0.24967409362530732,0.2460789474299943,1.0,1.0,49,89,0
757,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-og-vs-tyloo-ancient-6bJQWEKo0L9rHQMGqH72Vs/og-vs-tyloo-ancient.csv,4,152,0,lstm,lstm,lstm,0.19499246053716263,0.25021942143671605,0.0777262052133147,0.10652351849652163,0.2526784704705022,0.3356843291514998,0.9078947368421053,0.743421052631579,127,25,0
758,processed_full/blast_bounty_season_2_finals/blast-bounty-2025-season-2-finals-the-mongolz-vs-aurora-bo3-BL3Rcvf733R8cy7TtLY5HE/the-mongolz-vs-aurora-m1-dust2.csv,17,185,1,xgboost,lstm,xgboost,0.38816594481468203,0.3718847878075935,0.17556779455306384,0.1777795228607904,0.5219819355406138,0.5159211128699711,0.9027027027027027,0.5405405405405406,96,89,0
759,processed_full/iem_chengdu/iem-chengdu-2025-lynn-vision-vs-3dmax-bo3-peFr0yEP4eKTMrYfeYqBZK/lynn-vision-vs-3dmax-m3-train.csv,4,144,1,xgboost,lstm,lstm,0.30196233962972957,0.2984812290718158,0.11399021619158647,0.12081136732882564,0.3836475670521933,0.39456748084260274,0.9027777777777778,0.875,44,100,0
760,processed_full/blast_open_london_finals/blast-open-london-2025-finals-faze-vs-g2-bo3-ldI7_iFRuThMOXF8zIbBwX/faze-vs-g2-m1-inferno.csv,1,209,0,lstm,lstm,lstm,0.3204680593688772,0.3603191227433784,0.14137838609301656,0.16527682585560022,0.4270936532300832,0.4890330160385466,0.7416267942583732,0.48325358851674644,162,47,0
761,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-og-vs-tyloo-ancient-6bJQWEKo0L9rHQMGqH72Vs/og-vs-tyloo-ancient.csv,9,197,0,xgboost,xgboost,xgboost,0.4583923265380492,0.43398550338097636,0.25819152967564646,0.2342520666838782,0.6821202432752269,0.6357099603837767,0.233502538071066,0.5634517766497462,62,135,0
762,processed_full/iem_chengdu/iem-chengdu-2025-tyloo-vs-falcons-bo3-MBKGKnSCeuy54EHzS5mmW8/tyloo-vs-falcons-m2-ancient.csv,4,106,0,xgboost,xgboost,xgboost,0.3480706666859816,0.325744213290372,0.14991340579539625,0.13720233521307953,0.46023912548250134,0.4272125757847248,0.7264150943396226,0.7169811320754716,37,69,0
763,processed_full/esports_world_cup/esports-world-cup-2025-mouz-vs-virtuspro-bo3-RgsQGjmI__aLZMP1KntvtG/mouz-vs-virtus-pro-m2-mirage.csv,2,187,0,lstm,lstm,lstm,0.16421011551457612,0.22931769645130412,0.03181246917916447,0.05896695739422631,0.18264761525022574,0.2653733844270165,1.0,1.0,176,11,0
764,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-spirit-vs-faze-bo3-1414ljxN3FRmXv6-03KYFL/spirit-vs-faze-m2-mirage.csv,1,150,0,lstm,lstm,lstm,0.34530895688881474,0.4418303156395753,0.15266564220285542,0.23326903633125093,0.4603388675947876,0.6422699594159689,0.68,0.4533333333333333,147,3,0
765,processed_full/iem_chengdu/iem-chengdu-2025-faze-vs-virtuspro-bo3-YDlVsCnS6YPgcr85bBYoPq/faze-vs-virtus-pro-m2-mirage.csv,5,240,0,lstm,lstm,lstm,0.027167476172326087,0.08420059081787865,0.001248184325519966,0.009925331531066369,0.02782088790286339,0.08973866637355593,1.0,1.0,240,0,0
766,processed_full/blast_open_london/blast-open-london-2025-g2-vs-liquid-bo3-w6HylYj4nF7GNnrWujmZUZ/g2-vs-liquid-m2-inferno.csv,15,164,1,lstm,lstm,lstm,0.42939598058781975,0.5637225274269174,0.18731460099532407,0.32222405428904216,0.5658055453563523,0.8406413569080565,0.9573170731707317,0.03048780487804878,161,3,0
767,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-vitality-vs-mouz-bo3-Ko5VJMvyF1OsCx2TbVU9pb/vitality-vs-mouz-m1-inferno.csv,13,115,1,xgboost,xgboost,xgboost,0.48199694312137104,0.44767271591269453,0.24199169628695508,0.21379221053205216,0.6706595468983741,0.6097404631225575,0.33043478260869563,0.7652173913043478,25,90,0
768,processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,13,132,1,xgboost,xgboost,xgboost,0.5808389986103232,0.42868060302553757,0.37922149942457795,0.20240197679256064,1.0095434915849513,0.5842764176620064,0.5454545454545454,0.7651515151515151,30,102,0
769,processed_full/iem_chengdu/iem-chengdu-2025-furia-vs-g2-bo3-_Q5oHsnKyowoqEbJh5o3f8/furia-vs-g2-m2-overpass.csv,8,225,0,lstm,lstm,lstm,0.3492512624633188,0.39083705159111154,0.2314321780051761,0.27504162154792683,0.6308557511656255,0.7696013306840306,0.6844444444444444,0.4533333333333333,224,1,0
770,processed_full/blast_open_london_finals/blast-open-london-2025-finals-vitality-vs-g2-bo5-ieXHvClzA7f_aJ_85fPFqK/vitality-vs-g2-m1-dust2.csv,14,209,0,lstm,lstm,lstm,0.2880092246232902,0.36491616006994076,0.10583226775529449,0.16338731941908044,0.36042278369803227,0.48597146099373734,0.9808612440191388,0.9712918660287081,195,14,0
771,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-nrg-vs-vitality-bo3-7fVRmFXct71SEzAlz8IKvC/nrg-vs-vitality-m1-mirage.csv,4,117,0,lstm,lstm,lstm,0.3451951588145815,0.47193569696357107,0.18695601152830743,0.2783566008868418,0.5210905830184372,0.7845244554255333,0.5299145299145299,0.4358974358974359,102,15,0
772,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-astralis-vs-ence-bo3-avzZyhQ46OR9GyYE_6NeM7/astralis-vs-ence-m3-overpass.csv,10,151,1,lstm,lstm,lstm,0.33736410006782075,0.3609449145020239,0.14106439644202376,0.1757552960264349,0.44352035711128385,0.5055980189230223,0.7549668874172185,0.6291390728476821,99,52,0
773,processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-lynn-vision-vs-ninja-bo3-zpPbzx1DSQhVYC3-qoelpd/lynn-vision-vs-ninja-m2-inferno.csv,14,185,1,xgboost,xgboost,xgboost,0.25179908162838704,0.182987115995304,0.10704499268106475,0.076687283522782,0.35482134232601076,0.24429022162909722,0.8918918918918919,0.8972972972972973,23,162,0
774,processed_full/fissure_playground_2/fissure-playground-2-the-mongolz-vs-furia-bo5-6eeTFVdtPEH4qPNc6w4Z3Y/the-mongolz-vs-furia-m5-dust2.csv,1,159,1,xgboost,xgboost,xgboost,0.30005095158732914,0.24773656590929571,0.12646899516024174,0.1012230287387303,0.39397263532571686,0.32291628446496934,0.7987421383647799,0.8364779874213837,20,139,0
775,processed_full/fissure_playground_2/fissure-playground-2-g2-vs-gamerlegion-bo3-gcs9469UuxWlHi6X2zI5Oy/g2-vs-gamerlegion-m2-ancient.csv,4,224,0,lstm,lstm,lstm,0.14442193866229247,0.18430814508506696,0.05681475206781662,0.06843639994628754,0.18761150066848672,0.23423371485525735,0.8392857142857143,0.84375,195,29,0
776,processed_full/blast_bounty_season_1_finals/blast-bounty-2025-season-1-finals-natus-vincere-vs-spirit-bo3-cW0x-KCT4cbPLaZUAvb08Z/natus-vincere-vs-spirit-m2-ancient.csv,7,108,0,lstm,lstm,lstm,0.008942229003878258,0.03574722104585143,0.00020724736695046467,0.003342901029912821,0.009048088524599275,0.03753825107073617,1.0,1.0,108,0,0
777,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-mouz-vs-vitality-bo5-RwgqrXEuhDJTxQHhSIn72X/mouz-vs-vitality-m2-nuke.csv,11,214,1,xgboost,xgboost,xgboost,0.5478023573599546,0.5201171649115108,0.3605886819721839,0.3186880002153987,1.104481053882137,0.8914907596827474,0.6214953271028038,0.4158878504672897,97,117,0
778,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-heroic-vs-3dmax-bo3-Dgk7HiwYvj5CMwMpEHLxHJ/heroic-vs-3dmax-m1-nuke.csv,18,272,0,xgboost,xgboost,xgboost,0.5246360515901709,0.47999241870061,0.28370867170998904,0.26344539749217477,0.7583619447145363,0.7053925985612298,0.2647058823529412,0.28308823529411764,167,105,0
779,processed_full/fissure_playground_1/fissure-playground-1-pain-vs-rare-atom-bo3-Rmb0_mvtIpTmOfUIJVjwOw/pain-vs-rare-atom-m2-dust2.csv,12,153,0,lstm,lstm,lstm,0.06893681388826174,0.14472379454478523,0.011738793653675385,0.04432739690043206,0.07567198875691229,0.17379853534965953,1.0,1.0,153,0,0
780,processed_full/esports_world_cup/esports-world-cup-2025-gamerlegion-vs-the-mongolz-bo3-bupFip4WbObttNLCPYz_Zo/gamerlegion-vs-the-mongolz-m2-inferno.csv,15,204,0,lstm,lstm,lstm,0.5469988435141596,0.5491332819356638,0.34613523113621025,0.3482451489607135,0.9321145014312245,0.9322864332858648,0.5147058823529411,0.4166666666666667,89,115,0
781,processed_full/fissure_playground_2/fissure-playground-2-the-mongolz-vs-furia-bo5-6eeTFVdtPEH4qPNc6w4Z3Y/the-mongolz-vs-furia-m5-dust2.csv,9,124,0,lstm,lstm,lstm,0.057901756929030844,0.146670364068761,0.005975186348003931,0.0344222973887559,0.061144230638309906,0.16731439890891436,1.0,1.0,124,0,0
782,processed_full/fissure_playground_1/fissure-playground-1-pain-vs-rare-atom-bo3-Rmb0_mvtIpTmOfUIJVjwOw/pain-vs-rare-atom-m1-inferno.csv,14,278,0,lstm,lstm,lstm,0.27509271504320604,0.30135601107031107,0.11203199757419686,0.126050947659638,0.35804241223810096,0.40105734141980764,0.7589928057553957,0.7553956834532374,210,68,0
783,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-heroic-vs-3dmax-bo3-OVT4ch_FfOW2E26liKqT_k/heroic-vs-3dmax-m2-inferno.csv,17,230,1,lstm,xgboost,lstm,0.21135781135248102,0.22699019403561302,0.08219766326849982,0.07221481245372903,0.27479154664459005,0.2781516997644832,0.8434782608695652,0.9217391304347826,124,106,0
784,processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,1,188,1,xgboost,xgboost,xgboost,0.3723607867005024,0.24822974648881466,0.15709895913061486,0.09450487641776312,0.4874320668475991,0.31833809245227385,0.8457446808510638,0.8085106382978723,41,147,0
785,processed_full/blast_rivals_season_1/blast-rivals-2025-season-1-mouz-vs-pain-bo3-Ao8EIC0rxvFkpkJ5bGImFu/mouz-vs-pain-m3-dust2.csv,6,193,0,lstm,lstm,lstm,0.07693162477162657,0.16239272864834634,0.010675342402133444,0.03028477606165528,0.0829182814777446,0.1799384594880692,1.0,1.0,193,0,0
786,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-chinggis-warriors-vs-fluxo-bo3-q_dqfGh9bi4kDnaRAX0wjf/chinggis-warriors-vs-fluxo-m2-mirage.csv,21,221,0,lstm,lstm,lstm,0.17095395804243793,0.26748245366642515,0.045928178423581184,0.08612720456235246,0.20128450918764929,0.3246316809545241,0.9592760180995475,0.9366515837104072,211,10,0
787,processed_full/blast_open_lisbon/blast-open-lisbon-2025-the-mongolz-vs-g2-bo3-_aqP5h00uQDg161T2kCLGM/the-mongolz-vs-g2-m2-dust2.csv,17,161,0,lstm,xgboost,xgboost,0.1812344666249379,0.1861164336156401,0.08301908258766982,0.06850437611508987,0.24723443988549088,0.23590888950956385,0.8633540372670807,0.9751552795031055,105,56,0
788,processed_full/blast_open_lisbon/blast-open-lisbon-2025-faze-vs-virtuspro-bo3-YK5CkfojMMEdQ3U0_CVA2l/faze-vs-virtuspro-m1-anubis.csv,3,227,0,lstm,lstm,lstm,0.07215989644291483,0.15304096366406011,0.009172954649389116,0.03709542961592956,0.07719471546455378,0.17550009321817134,1.0,1.0,227,0,0
789,processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-rare-atom-vs-nomads-bo3-2A6RLk5ZJnfAwsBhy_Qbbv/rare-atom-vs-nomads-m1-mirage.csv,9,116,1,xgboost,xgboost,xgboost,0.26268477378220395,0.2529970862228295,0.09031354099953486,0.08902090211664154,0.32591511976582993,0.3162965428882237,0.9913793103448276,0.9741379310344828,42,74,0
790,processed_full/blast_open_london/blast-open-london-2025-g2-vs-liquid-bo3-w6HylYj4nF7GNnrWujmZUZ/g2-vs-liquid-m2-inferno.csv,16,139,1,xgboost,xgboost,xgboost,0.24062227774009431,0.19833510728191128,0.0740966390021085,0.06298736453251216,0.28928721741102786,0.24135551757558169,1.0,1.0,38,101,0
791,processed_full/fissure_playground_2/fissure-playground-2-the-mongolz-vs-liquid-bo3-pfm398EHUpu3zLY0TgcmxO/the-mongolz-vs-liquid-m3-ancient.csv,5,224,0,lstm,lstm,lstm,0.43505822013477363,0.4505614717075202,0.30476943759626757,0.31521885146760953,0.7701546355339222,0.7953857708255044,0.42857142857142855,0.42857142857142855,141,83,0
792,processed_full/blast_open_lisbon/blast-open-lisbon-2025-imperial-vs-liquid-bo3-eiIGPV5tjvJFQ73hC8D8JI/imperial-vs-liquid-m3-anubis.csv,10,217,1,xgboost,xgboost,xgboost,0.052698297709363955,0.011638534783218314,0.006857832312926911,0.00042877065174366314,0.056612707522819945,0.01185916437031927,1.0,1.0,0,217,0
793,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-flyquest-vs-lynn-vision-bo3-tBzyC_GrP1HzVZ3u3bXk3k/flyquest-vs-lynn-vision-m2-anubis.csv,3,191,0,xgboost,xgboost,xgboost,0.41565802342292524,0.36034312485400294,0.19703626182494838,0.14152158544715396,0.5718421376220578,0.46069177456919314,0.5235602094240838,0.9528795811518325,49,142,0
794,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-flyquest-vs-furia-bo3-kDRQKndVW9qgvAgGZjUFS9/flyquest-vs-furia-m1-inferno.csv,9,133,1,lstm,lstm,lstm,0.29745247713605266,0.2982063835724852,0.10465915100677582,0.11298291003744747,0.36758727765199267,0.3764706176094259,1.0,1.0,64,69,0
795,processed_full/esports_world_cup/esports-world-cup-2025-faze-vs-aurora-bo3-OcxcOl9bFIHQQ2588nwUWG/faze-vs-aurora-m1-inferno.csv,18,115,1,xgboost,xgboost,xgboost,0.3285790205001831,0.3241106111070384,0.12229960316236799,0.12128685560002234,0.4123454902731487,0.40751800625298745,1.0,1.0,61,54,0
796,processed_full/blast_bounty_season_2_finals/blast-bounty-2025-season-2-finals-the-mongolz-vs-aurora-bo3-BL3Rcvf733R8cy7TtLY5HE/the-mongolz-vs-aurora-m1-dust2.csv,8,133,1,xgboost,xgboost,xgboost,0.24212091309683664,0.22300179918905846,0.0654578537018468,0.057642824718594124,0.28275760029669,0.2585101545660263,1.0,1.0,29,104,0
797,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-faze-vs-inner-circle-bo3-runM3q2zOKSAHTeRui0Q2h/faze-vs-inner-circle-m2-nuke.csv,18,228,0,xgboost,xgboost,xgboost,0.5206806901515576,0.387591650350052,0.2747332194551934,0.16763787623672216,0.7430777057434494,0.5140450479422732,0.3684210526315789,0.6885964912280702,0,228,0
798,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-g2-vs-fluxo-bo3-IhqycqXYyOA3DyfY0xuGyX/g2-vs-fluxo-m2-inferno.csv,8,169,0,lstm,lstm,lstm,0.0924098022473623,0.12689282074253785,0.029621812170765247,0.051760925148260764,0.11173076464483694,0.164002303442015,1.0,1.0,166,3,0
799,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-3dmax-vs-mibr-bo3-O12tFfVag47APQdKBJkGZl/3dmax-vs-mibr-m2-ancient-p3.csv,3,133,0,lstm,lstm,lstm,0.17494386981619534,0.21866577367921522,0.07195280775322359,0.09680689853187179,0.22705223232061758,0.2921897090306551,1.0,0.8195488721804511,133,0,0
800,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-inner-circle-vs-gentle-mates-bo3-u31MSfrH-KJtKM4rM-4jj7/inner-circle-vs-gentle-mates-m1-nuke.csv,3,230,1,xgboost,xgboost,xgboost,0.07731303391249283,0.040923594132713646,0.008492920356688888,0.003090341001727644,0.08198276828408164,0.042579422159497234,1.0,1.0,4,226,0
801,processed_full/iem_katowice/iem-katowice-2025-falcons-vs-g2-bo3-Xf_UKx9fB2btv0Vy_VBVUC/falcons-vs-g2-m3-mirage.csv,5,230,1,xgboost,xgboost,xgboost,0.3975987409120021,0.260987481734027,0.19452906593238187,0.09312193653887707,0.5961080324519537,0.3283869233223182,0.7652173913043478,0.7739130434782608,2,228,0
802,processed_full/blast_bounty_season_1/blast-bounty-2025-season-1-astralis-vs-wildcard-bo3-qSXX__H_dx2QMbEuGWf0Qb/astralis-vs-wildcard-m2-mirage.csv,5,173,1,lstm,lstm,lstm,0.3929198272310929,0.4398559004585178,0.1757244931567454,0.22442063761921027,0.5262942356687083,0.619548548158598,0.8901734104046243,0.2947976878612717,134,39,0
