feature,coefficient,abs_coefficient
lag_03__CT_kills_last_3s,-0.001286569400690496,0.001286569400690496
lag_01__T_shots_fired_sum,-0.0012864278396591544,0.0012864278396591544
lag_08__T_bomb_zone_count,-0.0012664080131798983,0.0012664080131798983
lag_09__CT_place_TSIDELOWER,-0.0012586561497300863,0.0012586561497300863
lag_02__damage_diff_last_5s,0.001253324095159769,0.001253324095159769
lag_00__T_velocity_mean,0.0012458645505830646,0.0012458645505830646
lag_15__CT1__is_walking,0.001238446100614965,0.001238446100614965
lag_02__T_place_ALLEY,0.001237599179148674,0.001237599179148674
lag_06__CT_place_TSIDEUPPER,0.0012374311918392777,0.0012374311918392777
lag_02__CT_place_BOMBSITEA,0.0012243549572303891,0.0012243549572303891
lag_02__CT_macro_A,0.0012243549572303891,0.0012243549572303891
lag_10__CT_macro_MID,0.0012225793907418847,0.0012225793907418847
lag_00__CT5__is_scoped,-0.0012208803091198206,0.0012208803091198206
lag_14__CT1__is_walking,-0.00119976291898638,0.00119976291898638
lag_05__CT5__duck_amount,0.001198247424326837,0.001198247424326837
lag_03__CT2__shots_fired,0.0011977065587416291,0.0011977065587416291
lag_05__CT_shots_fired_sum,-0.0011796921025961637,0.0011796921025961637
lag_03__T_money_sum,0.0011782164219766855,0.0011782164219766855
lag_03__T_start_balance_sum,0.0011777980253100395,0.0011777980253100395
lag_13__T_bomb_zone_count,-0.0011730503756552935,0.0011730503756552935
lag_09__T_duck_amount_mean,0.0011703397613018751,0.0011703397613018751
lag_05__CT_place_HOUSE,-0.0011650181841105223,0.0011650181841105223
lag_00__T5__duck_amount,-0.0011597544653341174,0.0011597544653341174
lag_05__T_place_CTSPAWN,-0.0011596959084272385,0.0011596959084272385
lag_03__T5__is_walking,0.0011550114722922444,0.0011550114722922444
lag_10__CT_shots_fired_sum,-0.0011453689076006413,0.0011453689076006413
lag_03__CT_place_TSIDEUPPER,0.0011437567882239819,0.0011437567882239819
lag_02__CT_duck_amount_mean,-0.0011409898288547993,0.0011409898288547993
lag_14__CT5__duck_amount,0.0011297054588794708,0.0011297054588794708
lag_00__T5__shots_fired,-0.0011197823332622647,0.0011197823332622647
lag_07__CT1__is_walking,-0.001114918035455048,0.001114918035455048
lag_01__T_duck_amount_mean,-0.0011050471803173423,0.0011050471803173423
lag_04__T_place_ALLEY,0.0011012045433744788,0.0011012045433744788
lag_11__T5__is_walking,0.0011005767155438662,0.0011005767155438662
lag_12__CT5__is_scoped,-0.001097529660910368,0.001097529660910368
lag_11__CT_place_SIDEHALL,-0.0010957387275993824,0.0010957387275993824
lag_08__CT_place_SIDEHALL,-0.0010945822577923536,0.0010945822577923536
lag_01__T_place_ALLEY,0.0010880925692617893,0.0010880925692617893
lag_11__CT_place_TSIDEUPPER,0.0010879754554480314,0.0010879754554480314
lag_13__CT_shots_fired_sum,-0.0010760826990008354,0.0010760826990008354
lag_04__CT2__shots_fired,-0.0010636806255206466,0.0010636806255206466
lag_02__T_bomb_zone_count,-0.0010574404150247574,0.0010574404150247574
lag_00__T2__flash_duration,-0.0010547874262556434,0.0010547874262556434
lag_03__CT2__is_walking,0.0010533399181440473,0.0010533399181440473
lag_10__T3__duck_amount,0.001051492290571332,0.001051492290571332
lag_06__CT_walking_count,0.001050471211783588,0.001050471211783588
lag_08__CT5__duck_amount,-0.0010486524552106857,0.0010486524552106857
lag_01__CT_unique_places,0.001041146577335894,0.001041146577335894
lag_00__CT_helmet_count,0.0010323523310944438,0.0010323523310944438
lag_03__T1__is_walking,0.0010265449527651072,0.0010265449527651072
lag_10__CT1__duck_amount,-0.0010203662095591426,0.0010203662095591426
lag_09__CT1__is_walking,0.0010162311373278499,0.0010162311373278499
lag_00__CT4__shots_fired,-0.0010085394605994225,0.0010085394605994225
lag_00__CT_place_TSIDEUPPER,0.0009955258574336767,0.0009955258574336767
lag_00__CT4__utility_total,0.0009836320532485843,0.0009836320532485843
lag_08__CT_active_smokes,0.0009821390267461538,0.0009821390267461538
lag_05__T_duck_amount_mean,0.0009691899758763611,0.0009691899758763611
lag_13__CT1__is_walking,-0.000966449617408216,0.000966449617408216
lag_10__CT_place_TSIDEUPPER,0.0009642858058214188,0.0009642858058214188
lag_02__CT_unique_places,0.0009567479137331247,0.0009567479137331247
lag_00__CT_place_CTSPAWN,0.0009557738085277379,0.0009557738085277379
lag_10__CT3__flash_duration,-0.0009550410322844982,0.0009550410322844982
lag_02__T1__is_scoped,0.0009463116875849664,0.0009463116875849664
lag_01__CT1__duck_amount,0.0009421164868399501,0.0009421164868399501
lag_09__CT_place_SIDEHALL,-0.0009373175562359393,0.0009373175562359393
lag_12__CT4__is_walking,-0.0009330516331829131,0.0009330516331829131
lag_14__T_place_MAINHALL,-0.0009320046519860625,0.0009320046519860625
lag_00__centroid_distance_xy,-0.0009286208660341799,0.0009286208660341799
lag_00__smoke_inv_diff,0.0009217733750119805,0.0009217733750119805
