feature,coefficient,abs_coefficient,base_feature,is_utility
lag_01__CT_place_SILO,-1.5018077874628943e-06,1.5018077874628943e-06,CT_place_SILO,False
lag_02__CT_place_DUMPSTER,-1.4879865375405643e-06,1.4879865375405643e-06,CT_place_DUMPSTER,False
lag_02__CT_place_PLAYGROUND,-1.4778254353586817e-06,1.4778254353586817e-06,CT_place_PLAYGROUND,False
lag_02__CT_place_KITCHEN,-1.4756443533769925e-06,1.4756443533769925e-06,CT_place_KITCHEN,False
lag_06__CT_place_DECK,-1.472897338317125e-06,1.472897338317125e-06,CT_place_DECK,False
lag_15__T_walking_count,1.4689212548546493e-06,1.4689212548546493e-06,T_walking_count,False
lag_08__CT_place_DECK,-1.4465184676737408e-06,1.4465184676737408e-06,CT_place_DECK,False
lag_07__CT_place_DECK,-1.3986186786496546e-06,1.3986186786496546e-06,CT_place_DECK,False
lag_05__CT_place_DECK,-1.395593244524207e-06,1.395593244524207e-06,CT_place_DECK,False
lag_11__CT_place_DECK,-1.3845022976965993e-06,1.3845022976965993e-06,CT_place_DECK,False
lag_15__CT_place_DECK,-1.3837433243679698e-06,1.3837433243679698e-06,CT_place_DECK,False
lag_12__T_place_LONGDOG,-1.3629251043312252e-06,1.3629251043312252e-06,T_place_LONGDOG,False
lag_09__CT_place_DECK,-1.3618418961414136e-06,1.3618418961414136e-06,CT_place_DECK,False
lag_02__T_place_BRICKS,-1.347542706753302e-06,1.347542706753302e-06,T_place_BRICKS,False
lag_03__T_flashes_last_5s,-1.3336848496692255e-06,1.3336848496692255e-06,T_flashes_last_5s,True
lag_02__T_place_STORAGEROOM,-1.307309730691486e-06,1.307309730691486e-06,T_place_STORAGEROOM,False
lag_13__CT_place_DECK,-1.3049805147602456e-06,1.3049805147602456e-06,CT_place_DECK,False
lag_15__CT_alive,-1.2802265700884163e-06,1.2802265700884163e-06,CT_alive,False
lag_04__CT_place_DECK,-1.273921725442051e-06,1.273921725442051e-06,CT_place_DECK,False
lag_02__T_place_CRANE,-1.2503718380685314e-06,1.2503718380685314e-06,T_place_CRANE,False
lag_10__CT_place_DECK,-1.1894329645656398e-06,1.1894329645656398e-06,CT_place_DECK,False
lag_02__CT_B_site_active_smokes,1.187825546367094e-06,1.187825546367094e-06,CT_B_site_active_smokes,True
lag_03__CT_place_DECK,-1.1701864650603966e-06,1.1701864650603966e-06,CT_place_DECK,False
lag_06__CT2__X,-1.1218680810998194e-06,1.1218680810998194e-06,CT2__X,False
lag_02__CT_place_SILO,-1.0548204727456323e-06,1.0548204727456323e-06,CT_place_SILO,False
lag_05__CT1__hp,1.0452467904542573e-06,1.0452467904542573e-06,CT1__hp,False
lag_12__T5__Y,-9.768882591743022e-07,9.768882591743022e-07,T5__Y,False
lag_07__T_place_LONGDOG,-9.44033672567457e-07,9.44033672567457e-07,T_place_LONGDOG,False
lag_01__CT_place_DECK,-8.491696803503146e-07,8.491696803503146e-07,CT_place_DECK,False
lag_02__CT_place_DECK,-5.964278102510434e-07,5.964278102510434e-07,CT_place_DECK,False
lag_06__bomb_events_last_5s,3.65353116649203e-08,3.65353116649203e-08,bomb_events_last_5s,False
lag_05__CT_active_infernos,3.6251549317967147e-08,3.6251549317967147e-08,CT_active_infernos,True
lag_00__CT3__flash,7.431595339113528e-10,7.431595339113528e-10,CT3__flash,True
lag_00__CT5__has_defuser,-6.150286946393635e-10,6.150286946393635e-10,CT5__has_defuser,False
lag_00__T1__has_helmet,5.894025822961169e-10,5.894025822961169e-10,T1__has_helmet,False
lag_00__T1__alive,5.637763034194165e-10,5.637763034194165e-10,T1__alive,False
lag_00__CT1__has_helmet,5.637763034194165e-10,5.637763034194165e-10,CT1__has_helmet,False
lag_00__CT5__flash,5.381500800538674e-10,5.381500800538674e-10,CT5__flash,True
lag_00__CT2__has_defuser,4.868976888339205e-10,4.868976888339205e-10,CT2__has_defuser,False
lag_00__CT5__smoke,-4.6127143771279577e-10,4.6127143771279577e-10,CT5__smoke,True
lag_00__CT1__alive,-4.6127143771279577e-10,4.6127143771279577e-10,CT1__alive,False
lag_00__CT2__molly,4.356452976139735e-10,4.356452976139735e-10,CT2__molly,True
lag_00__CT5__molly,-4.1001910200400005e-10,4.1001910200400005e-10,CT5__molly,True
lag_00__CT2__armor,4.1001910200400005e-10,4.1001910200400005e-10,CT2__armor,False
lag_00__CT1__smoke,4.1001910200400005e-10,4.1001910200400005e-10,CT1__smoke,True
lag_00__CT2__hp,-3.8439290639402657e-10,3.8439290639402657e-10,CT2__hp,False
lag_00__CT_defuser_count,3.587667385396287e-10,3.587667385396287e-10,CT_defuser_count,False
lag_00__CT3__has_helmet,-3.587667385396287e-10,3.587667385396287e-10,CT3__has_helmet,False
lag_00__CT1__armor,-3.587667385396287e-10,3.587667385396287e-10,CT1__armor,False
lag_00__CT5__has_helmet,-3.331405151740796e-10,3.331405151740796e-10,CT5__has_helmet,False
lag_00__T_macro_MID,3.331405151740796e-10,3.331405151740796e-10,T_macro_MID,False
lag_00__CT2__alive,3.0751434731968175e-10,3.0751434731968175e-10,CT2__alive,False
lag_00__CT3__molly,3.0751434731968175e-10,3.0751434731968175e-10,CT3__molly,True
lag_00__CT4__is_scoped,-2.9470129114805843e-10,2.9470129114805843e-10,CT4__is_scoped,False
lag_00__T_place_OUTSIDE,-2.8188815170970827e-10,2.8188815170970827e-10,T_place_OUTSIDE,False
lag_00__CT4__flash,-2.8188815170970827e-10,2.8188815170970827e-10,CT4__flash,True
lag_00__CT3__alive,-2.8188815170970827e-10,2.8188815170970827e-10,CT3__alive,False
lag_00__CT_place_MIDDLE,2.8188815170970827e-10,2.8188815170970827e-10,CT_place_MIDDLE,False
lag_00__CT1__molly,-2.5626192834415917e-10,2.5626192834415917e-10,CT1__molly,True
lag_00__T1__has_bomb,-2.4344884441696024e-10,2.4344884441696024e-10,T1__has_bomb,False
lag_00__CT_burning_players,2.4344884441696024e-10,2.4344884441696024e-10,CT_burning_players,False
lag_00__CT5__alive,2.3063571885639789e-10,2.3063571885639789e-10,CT5__alive,False
lag_00__CT5__shots_fired,-2.3063571885639789e-10,2.3063571885639789e-10,CT5__shots_fired,False
lag_00__CT2__has_helmet,-2.3063571885639789e-10,2.3063571885639789e-10,CT2__has_helmet,False
lag_00__T2__has_bomb,-2.1782264880698676e-10,2.1782264880698676e-10,T2__has_bomb,False
lag_00__CT_place_OUTSIDE,2.114160929655995e-10,2.114160929655995e-10,CT_place_OUTSIDE,False
lag_00__CT1__has_defuser,-2.0500955100200002e-10,2.0500955100200002e-10,CT1__has_defuser,False
lag_00__CT4__has_defuser,2.0500955100200002e-10,2.0500955100200002e-10,CT4__has_defuser,False
lag_00__T_burning_players,-2.0500955100200002e-10,2.0500955100200002e-10,T_burning_players,False
lag_00__CT3__is_scoped,-1.9860303679397617e-10,1.9860303679397617e-10,CT3__is_scoped,False
