feature,coefficient,abs_coefficient,base_feature,is_utility
lag_01__T_mollies_last_5s,-3.2001896670408314e-06,3.2001896670408314e-06,T_mollies_last_5s,True
lag_12__CT_smokes_last_5s,-3.1931535886542406e-06,3.1931535886542406e-06,CT_smokes_last_5s,True
lag_07__CT_place_SIDEALLEY,-3.1916454190650256e-06,3.1916454190650256e-06,CT_place_SIDEALLEY,False
lag_04__T_mollies_last_5s,-3.1903157378110336e-06,3.1903157378110336e-06,T_mollies_last_5s,True
lag_02__T_place_SHOP,-3.1888325793261174e-06,3.1888325793261174e-06,T_place_SHOP,False
lag_01__CT_place_SECONDMID,-3.185528157700901e-06,3.185528157700901e-06,CT_place_SECONDMID,False
lag_10__CT_place_UNKNOWN,-3.185379455317161e-06,3.185379455317161e-06,CT_place_UNKNOWN,False
lag_14__T_place_SHOP,-3.1825745736568933e-06,3.1825745736568933e-06,T_place_SHOP,False
lag_15__CT_he_last_5s,-3.180987278028624e-06,3.180987278028624e-06,CT_he_last_5s,True
lag_02__CT_place_TUNNEL,-3.178482756993617e-06,3.178482756993617e-06,CT_place_TUNNEL,False
lag_15__T_place_STAIRS,-3.176500058543752e-06,3.176500058543752e-06,T_place_STAIRS,False
lag_13__T_place_LADDER,-3.176439122398733e-06,3.176439122398733e-06,T_place_LADDER,False
lag_05__CT_place_CRANE,-3.1758359000377823e-06,3.1758359000377823e-06,CT_place_CRANE,False
lag_04__CT_place_SECONDMID,-3.1756994758325163e-06,3.1756994758325163e-06,CT_place_SECONDMID,False
lag_05__T_place_MINI,-3.1746837976243114e-06,3.1746837976243114e-06,T_place_MINI,False
lag_14__CT_place_TUNNEL,-3.1722436233394546e-06,3.1722436233394546e-06,CT_place_TUNNEL,False
lag_15__CT_place_BRICKS,-3.170950549247209e-06,3.170950549247209e-06,CT_place_BRICKS,False
lag_12__CT_place_SCAFFOLDING,-3.168084049320896e-06,3.168084049320896e-06,CT_place_SCAFFOLDING,False
lag_02__CT3__shots_fired,-3.1650672553951154e-06,3.1650672553951154e-06,CT3__shots_fired,False
lag_03__T_place_SHOP,-3.155184913339326e-06,3.155184913339326e-06,T_place_SHOP,False
lag_15__T_place_SIDE,-3.150986003674916e-06,3.150986003674916e-06,T_place_SIDE,False
lag_15__T_place_UPSTAIRS,-3.1468289307667874e-06,3.1468289307667874e-06,T_place_UPSTAIRS,False
lag_03__CT_place_TUNNEL,-3.144943548250012e-06,3.144943548250012e-06,CT_place_TUNNEL,False
lag_09__CT_place_OBSERVATION,-3.1383281111629913e-06,3.1383281111629913e-06,CT_place_OBSERVATION,False
lag_09__CT_place_PALACEALLEY,-3.1347399271908216e-06,3.1347399271908216e-06,CT_place_PALACEALLEY,False
lag_02__CT_smokes_last_5s,-3.130203140244703e-06,3.130203140244703e-06,CT_smokes_last_5s,True
lag_06__T_place_CONTROL,-3.1281560950446874e-06,3.1281560950446874e-06,T_place_CONTROL,False
