feature,coefficient,abs_coefficient,base_feature,is_utility
lag_12__CT3__has_helmet,-0.0004152883484493941,0.0004152883484493941,CT3__has_helmet,False
lag_00__T2__shots_fired,0.00041395233711227775,0.00041395233711227775,T2__shots_fired,False
lag_04__T4__is_scoped,0.0004126297135371715,0.0004126297135371715,T4__is_scoped,False
lag_14__CT_flash_duration_sum,0.00041194268851540983,0.00041194268851540983,CT_flash_duration_sum,True
lag_03__CT1__has_helmet,-0.0004115508054383099,0.0004115508054383099,CT1__has_helmet,False
lag_08__T_velocity_mean,-0.0004100899968761951,0.0004100899968761951,T_velocity_mean,False
lag_00__T_helmet_count,-0.0004097073106095195,0.0004097073106095195,T_helmet_count,False
lag_14__T_walking_count,-0.00040730481850914657,0.00040730481850914657,T_walking_count,False
lag_00__CT1__has_helmet,0.0004071735602337867,0.0004071735602337867,CT1__has_helmet,False
lag_10__CT1__duck_amount,-0.00040468183578923345,0.00040468183578923345,CT1__duck_amount,False
lag_01__CT_scoped_count,0.0004046277317684144,0.0004046277317684144,CT_scoped_count,False
lag_09__CT3__hp,0.0004026868555229157,0.0004026868555229157,CT3__hp,False
lag_01__T_place_PLAYGROUND,0.00040254570194520056,0.00040254570194520056,T_place_PLAYGROUND,False
lag_09__CT3__duck_amount,0.0004016568709630519,0.0004016568709630519,CT3__duck_amount,False
lag_14__CT_macro_A,0.00040021579479798675,0.00040021579479798675,CT_macro_A,False
lag_14__CT_place_BOMBSITEA,0.00040021579479798675,0.00040021579479798675,CT_place_BOMBSITEA,False
lag_02__T_place_PLAYGROUND,0.0003981873160228133,0.0003981873160228133,T_place_PLAYGROUND,False
lag_13__T_place_TSTAIRS,0.00039792651659809053,0.00039792651659809053,T_place_TSTAIRS,False
lag_12__T1__duck_amount,-0.0003977575688622892,0.0003977575688622892,T1__duck_amount,False
lag_14__T4__is_walking,-0.0003977432497777045,0.0003977432497777045,T4__is_walking,False
lag_10__T2__is_walking,0.00039650205872021616,0.00039650205872021616,T2__is_walking,False
lag_12__T2__is_walking,-0.00039612670661881566,0.00039612670661881566,T2__is_walking,False
lag_03__T_place_WATER,0.0003960492031183094,0.0003960492031183094,T_place_WATER,False
lag_12__T2__shots_fired,-0.00039588677464053035,0.00039588677464053035,T2__shots_fired,False
lag_02__T_damage_last_5s,-0.00039537070551887155,0.00039537070551887155,T_damage_last_5s,False
lag_11__T_scoped_count,-0.0003950942773371935,0.0003950942773371935,T_scoped_count,False
lag_06__T3__is_walking,0.00039483560249209404,0.00039483560249209404,T3__is_walking,False
lag_05__T_kills_last_3s,0.0003938018635381013,0.0003938018635381013,T_kills_last_3s,False
lag_03__T_place_CONNECTOR,-0.0003929591039195657,0.0003929591039195657,T_place_CONNECTOR,False
lag_09__T1__is_walking,0.0003921011521015316,0.0003921011521015316,T1__is_walking,False
lag_13__CT3__flash_duration,0.0003914365079253912,0.0003914365079253912,CT3__flash_duration,True
lag_05__CT_place_STAIRS,0.00039090169593691826,0.00039090169593691826,CT_place_STAIRS,False
lag_14__CT_B_site_active_infernos,0.0003899199073202908,0.0003899199073202908,CT_B_site_active_infernos,True
