feature,coefficient,abs_coefficient
lag_07__CT5__armor,9.638947085477412e-05,9.638947085477412e-05
lag_01__CT2__armor,9.626410610508174e-05,9.626410610508174e-05
lag_11__T5__duck_amount,9.607886022422463e-05,9.607886022422463e-05
lag_06__T_place_WATER,9.607354149920866e-05,9.607354149920866e-05
lag_00__CT1__smoke,9.604980004951358e-05,9.604980004951358e-05
lag_04__T_closest_enemy_dist,-9.601740748621523e-05,9.601740748621523e-05
lag_07__T5__is_walking,9.599413897376508e-05,9.599413897376508e-05
lag_00__T4__hp,9.591162961442024e-05,9.591162961442024e-05
lag_09__active_smokes_total,9.577083255862817e-05,9.577083255862817e-05
lag_08__CT4__alive,9.562261402606964e-05,9.562261402606964e-05
lag_10__T2__smoke,-9.552776464261115e-05,9.552776464261115e-05
lag_12__T_place_RUINS,-9.52447735471651e-05,9.52447735471651e-05
lag_08__T_flash_duration_sum,9.514560224488378e-05,9.514560224488378e-05
lag_02__damage_diff_last_5s,9.495985432295129e-05,9.495985432295129e-05
lag_03__CT4__alive,9.474933904130012e-05,9.474933904130012e-05
lag_10__T1__duck_amount,9.45370557019487e-05,9.45370557019487e-05
lag_13__equip_diff,9.43461200222373e-05,9.43461200222373e-05
lag_03__T5__smoke,9.434095409233123e-05,9.434095409233123e-05
lag_03__CT2__smoke,9.433378727408126e-05,9.433378727408126e-05
lag_10__T_velocity_mean,-9.430466161575168e-05,9.430466161575168e-05
lag_00__CT1__hp,9.42679907893762e-05,9.42679907893762e-05
lag_00__T4__alive,9.423047595191747e-05,9.423047595191747e-05
