feature,coefficient,abs_coefficient
lag_01__CT_B_site_active_smokes,-0.00011667035141726956,0.00011667035141726956
lag_01__CT4__shots_fired,0.00011601701407926157,0.00011601701407926157
lag_11__CT5__is_scoped,0.00011478358646854758,0.00011478358646854758
lag_10__CT5__is_scoped,0.00011478358646854758,0.00011478358646854758
lag_12__CT5__is_scoped,0.00011478358646854758,0.00011478358646854758
lag_00__CT_A_site_active_smokes,-0.00011268672824371606,0.00011268672824371606
lag_01__CT_A_site_active_smokes,-0.00011268672096775845,0.00011268672096775845
lag_07__CT_flash_duration_sum,0.00011196050036232919,0.00011196050036232919
lag_00__T_kills_last_3s,0.0001119148510042578,0.0001119148510042578
lag_00__T_active_smokes,-0.00011084756988566369,0.00011084756988566369
lag_01__T_active_smokes,-0.00011084756988566369,0.00011084756988566369
lag_01__damage_diff_last_5s,0.0001107859134208411,0.0001107859134208411
lag_04__T4__utility_total,-0.00010971327719744295,0.00010971327719744295
lag_03__T4__utility_total,-0.00010971327719744295,0.00010971327719744295
lag_02__CT1__duck_amount,-0.00010935001773759723,0.00010935001773759723
lag_04__T_utility_damage_last_5s,0.00010818216105690226,0.00010818216105690226
lag_00__CT_flash_alpha_mean,0.00010760521399788558,0.00010760521399788558
lag_03__molly_inv_diff,0.00010743059101514518,0.00010743059101514518
lag_00__molly_inv_diff,0.00010743059101514518,0.00010743059101514518
lag_01__molly_inv_diff,0.00010743059101514518,0.00010743059101514518
lag_02__molly_inv_diff,0.00010743059101514518,0.00010743059101514518
lag_01__CT_damage_last_5s,0.00010724485036917031,0.00010724485036917031
lag_02__T5__shots_fired,0.00010648407624103129,0.00010648407624103129
lag_01__T5__shots_fired,0.00010648407624103129,0.00010648407624103129
lag_00__T5__shots_fired,0.00010648407624103129,0.00010648407624103129
lag_03__T5__shots_fired,0.00010648407624103129,0.00010648407624103129
lag_04__T5__shots_fired,0.00010648407624103129,0.00010648407624103129
lag_05__T_macro_A,0.00010633076453814283,0.00010633076453814283
lag_05__T_place_BOMBSITEA,0.00010633076453814283,0.00010633076453814283
lag_01__T_flash_alpha_mean,0.00010590418241918087,0.00010590418241918087
lag_00__CT_place_RAMP,-0.00010503123485250399,0.00010503123485250399
lag_03__T_velocity_mean,-0.00010489409760339186,0.00010489409760339186
lag_05__CT_flash_duration_sum,0.00010455368465045467,0.00010455368465045467
lag_06__CT_flash_duration_sum,0.00010455368465045467,0.00010455368465045467
lag_03__T_macro_OTHER,-0.00010450864647282287,0.00010450864647282287
lag_00__T_alive,-0.00010344823385821655,0.00010344823385821655
lag_07__damage_diff_last_5s,0.00010281068534823135,0.00010281068534823135
lag_06__T_kills_last_3s,0.00010203925194218755,0.00010203925194218755
lag_00__CT_kills_last_3s,0.00010187883162871003,0.00010187883162871003
lag_01__CT_kills_last_3s,0.00010187883162871003,0.00010187883162871003
lag_00__T1__has_bomb,-0.00010125064000021666,0.00010125064000021666
