feature,coefficient,abs_coefficient,base_feature,is_utility,utility_family
lag_15__CT_place_SIDEENTRANCE,2.1976249627186917e-05,2.1976249627186917e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_12__CT5__shots_fired,2.1964202460367233e-05,2.1964202460367233e-05,CT5__shots_fired,False,inferno_molotov
lag_07__CT_place_ARCH,2.1956353521090932e-05,2.1956353521090932e-05,CT_place_ARCH,False,non_utility
lag_06__T_active_smokes,2.195394699811004e-05,2.195394699811004e-05,T_active_smokes,True,smoke
lag_06__CT_place_RUINS,2.191807288909331e-05,2.191807288909331e-05,CT_place_RUINS,False,non_utility
lag_03__CT_place_LONGDOORS,2.1915448087383993e-05,2.1915448087383993e-05,CT_place_LONGDOORS,False,non_utility
lag_07__CT_place_PIT,2.1914598619332537e-05,2.1914598619332537e-05,CT_place_PIT,False,non_utility
lag_10__CT_place_ARCH,2.1892168660997413e-05,2.1892168660997413e-05,CT_place_ARCH,False,non_utility
lag_09__T_B_site_active_smokes,2.189101724070497e-05,2.189101724070497e-05,T_B_site_active_smokes,True,smoke
lag_14__CT_place_ARCH,2.1856378225493245e-05,2.1856378225493245e-05,CT_place_ARCH,False,non_utility
lag_10__CT_place_PIT,2.1850524717592634e-05,2.1850524717592634e-05,CT_place_PIT,False,non_utility
lag_13__CT4__shots_fired,2.1830630430486053e-05,2.1830630430486053e-05,CT4__shots_fired,False,inferno_molotov
lag_09__T_place_OUTSIDELONG,2.1815016225446016e-05,2.1815016225446016e-05,T_place_OUTSIDELONG,False,non_utility
lag_14__CT_place_PIT,2.1814807041664608e-05,2.1814807041664608e-05,CT_place_PIT,False,non_utility
lag_11__CT_place_RUINS,2.1809766622027382e-05,2.1809766622027382e-05,CT_place_RUINS,False,non_utility
lag_08__T_place_OUTSIDELONG,2.180890805902891e-05,2.180890805902891e-05,T_place_OUTSIDELONG,False,non_utility
lag_03__T2__hp,2.1803463823744096e-05,2.1803463823744096e-05,T2__hp,False,non_utility
lag_03__T_place_SECONDMID,2.1801703042001463e-05,2.1801703042001463e-05,T_place_SECONDMID,False,non_utility
lag_12__CT2__armor,2.1799385649501346e-05,2.1799385649501346e-05,CT2__armor,False,non_utility
lag_15__CT_place_LONGDOORS,2.1761336029157974e-05,2.1761336029157974e-05,CT_place_LONGDOORS,False,non_utility
lag_07__T_place_UPPERTUNNEL,2.175612280552741e-05,2.175612280552741e-05,T_place_UPPERTUNNEL,False,non_utility
lag_07__CT_place_APARTMENTS,2.1754718545707874e-05,2.1754718545707874e-05,CT_place_APARTMENTS,False,non_utility
lag_12__T1__utility_total,-2.1752563043264672e-05,2.1752563043264672e-05,T1__utility_total,True,other_utility
lag_07__T_place_LOBBY,2.1723473764723167e-05,2.1723473764723167e-05,T_place_LOBBY,False,non_utility
lag_10__T_place_UPPERTUNNEL,2.1692509108106606e-05,2.1692509108106606e-05,T_place_UPPERTUNNEL,False,non_utility
lag_10__CT_place_APARTMENTS,2.169112667615991e-05,2.169112667615991e-05,CT_place_APARTMENTS,False,non_utility
lag_03__T_place_UNDERPASS,2.167073034797795e-05,2.167073034797795e-05,T_place_UNDERPASS,False,non_utility
lag_09__T_flash_alpha_mean,-2.1662541257683188e-05,2.1662541257683188e-05,T_flash_alpha_mean,True,flash
lag_10__T_place_LOBBY,2.1659958292730153e-05,2.1659958292730153e-05,T_place_LOBBY,False,non_utility
lag_14__T_place_UPPERTUNNEL,2.165704790968448e-05,2.165704790968448e-05,T_place_UPPERTUNNEL,False,non_utility
lag_08__T_flash_alpha_mean,-2.1656467652064748e-05,2.1656467652064748e-05,T_flash_alpha_mean,True,flash
lag_14__CT_place_APARTMENTS,2.1655660020769574e-05,2.1655660020769574e-05,CT_place_APARTMENTS,False,non_utility
lag_15__T_place_SECONDMID,2.164840407203883e-05,2.164840407203883e-05,T_place_SECONDMID,False,non_utility
lag_04__T_place_CATWALK,2.1642112187691964e-05,2.1642112187691964e-05,T_place_CATWALK,False,non_utility
lag_09__CT_flash_alpha_mean,-2.163609315175563e-05,2.163609315175563e-05,CT_flash_alpha_mean,True,flash
lag_08__CT_flash_alpha_mean,-2.1630035917041823e-05,2.1630035917041823e-05,CT_flash_alpha_mean,True,flash
lag_14__T_place_LOBBY,2.1624546207021922e-05,2.1624546207021922e-05,T_place_LOBBY,False,non_utility
lag_08__T_active_smokes,-2.1621346604661085e-05,2.1621346604661085e-05,T_active_smokes,True,smoke
lag_01__T2__armor,2.1616251615341753e-05,2.1616251615341753e-05,T2__armor,False,non_utility
lag_14__CT_mean_X,2.161523480026517e-05,2.161523480026517e-05,CT_mean_X,False,non_utility
lag_03__T_place_BACKALLEY,2.160731855838094e-05,2.160731855838094e-05,T_place_BACKALLEY,False,non_utility
lag_03__T1__flash_duration,2.1602478227578104e-05,2.1602478227578104e-05,T1__flash_duration,True,flash
lag_04__T4__flash,2.1589130483334884e-05,2.1589130483334884e-05,T4__flash,True,flash
lag_09__CT3__is_scoped,2.1572695914073847e-05,2.1572695914073847e-05,CT3__is_scoped,False,non_utility
lag_08__CT3__is_scoped,2.1566671421169303e-05,2.1566671421169303e-05,CT3__is_scoped,False,non_utility
lag_02__T_place_CATWALK,2.1561285393545404e-05,2.1561285393545404e-05,T_place_CATWALK,False,non_utility
lag_04__T1__utility_total,2.1549476514337584e-05,2.1549476514337584e-05,T1__utility_total,True,other_utility
lag_01__CT5__hp,2.1526126147364266e-05,2.1526126147364266e-05,CT5__hp,False,non_utility
lag_15__T_place_UNDERPASS,2.15183463296853e-05,2.15183463296853e-05,T_place_UNDERPASS,False,non_utility
lag_03__CT_place_PALACEINTERIOR,2.1517344066523947e-05,2.1517344066523947e-05,CT_place_PALACEINTERIOR,False,non_utility
lag_03__CT5__hp,2.148003113688901e-05,2.148003113688901e-05,CT5__hp,False,non_utility
lag_04__CT_place_SIDEENTRANCE,2.1461746655404568e-05,2.1461746655404568e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_15__T_place_BACKALLEY,2.1455372916534543e-05,2.1455372916534543e-05,T_place_BACKALLEY,False,non_utility
lag_15__T1__flash_duration,2.1450567146530375e-05,2.1450567146530375e-05,T1__flash_duration,True,flash
lag_05__T_place_CATWALK,2.1432906578411348e-05,2.1432906578411348e-05,T_place_CATWALK,False,non_utility
lag_09__T4__armor,2.1399158868007362e-05,2.1399158868007362e-05,T4__armor,False,non_utility
lag_12__T_place_CATWALK,2.139165371772833e-05,2.139165371772833e-05,T_place_CATWALK,False,non_utility
lag_02__CT_place_SIDEENTRANCE,2.138159834430553e-05,2.138159834430553e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_05__T_armor_sum,2.1379009922384284e-05,2.1379009922384284e-05,T_armor_sum,False,non_utility
lag_15__CT_place_PALACEINTERIOR,2.1366033251979388e-05,2.1366033251979388e-05,CT_place_PALACEINTERIOR,False,non_utility
lag_13__CT1__is_scoped,2.1359450329327956e-05,2.1359450329327956e-05,CT1__is_scoped,False,non_utility
lag_09__T_cash_spent_round_sum,2.1348196241888218e-05,2.1348196241888218e-05,T_cash_spent_round_sum,False,non_utility
lag_14__CT5__shots_fired,2.132336885551922e-05,2.132336885551922e-05,CT5__shots_fired,False,inferno_molotov
lag_07__CT_place_RUINS,2.1294910766300745e-05,2.1294910766300745e-05,CT_place_RUINS,False,non_utility
lag_09__T_place_RUINS,2.1268213458824903e-05,2.1268213458824903e-05,T_place_RUINS,False,non_utility
lag_08__T_place_RUINS,2.1262241716613062e-05,2.1262241716613062e-05,T_place_RUINS,False,non_utility
lag_05__CT_place_SIDEENTRANCE,2.1254265448078513e-05,2.1254265448078513e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_04__CT_place_LONGDOORS,2.1251869839034043e-05,2.1251869839034043e-05,CT_place_LONGDOORS,False,non_utility
lag_10__CT_place_RUINS,2.123265221598558e-05,2.123265221598558e-05,CT_place_RUINS,False,non_utility
lag_13__CT_place_ALLEY,2.1214191292528994e-05,2.1214191292528994e-05,CT_place_ALLEY,False,non_utility
lag_12__CT_place_SIDEENTRANCE,2.1213367290329188e-05,2.1213367290329188e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_14__CT_place_RUINS,2.119794771715533e-05,2.119794771715533e-05,CT_place_RUINS,False,non_utility
lag_08__T1__utility_total,2.1180849216762e-05,2.1180849216762e-05,T1__utility_total,True,other_utility
lag_02__CT_place_LONGDOORS,2.1172494598431513e-05,2.1172494598431513e-05,CT_place_LONGDOORS,False,non_utility
lag_12__CT_shots_fired_sum,-2.1149175154278055e-05,2.1149175154278055e-05,CT_shots_fired_sum,False,inferno_molotov
lag_04__T_place_SECONDMID,2.1141579054528847e-05,2.1141579054528847e-05,T_place_SECONDMID,False,non_utility
lag_05__T2__smoke,-2.1116436982993037e-05,2.1116436982993037e-05,T2__smoke,True,smoke
lag_09__T4__is_scoped,2.107447653543204e-05,2.107447653543204e-05,T4__is_scoped,False,non_utility
lag_08__T4__is_scoped,2.10685557249235e-05,2.10685557249235e-05,T4__is_scoped,False,non_utility
lag_02__T_place_SECONDMID,2.106262581946794e-05,2.106262581946794e-05,T_place_SECONDMID,False,non_utility
lag_05__CT_place_LONGDOORS,2.1046416804892942e-05,2.1046416804892942e-05,CT_place_LONGDOORS,False,non_utility
lag_05__CT5__molly,-2.102956386806909e-05,2.102956386806909e-05,CT5__molly,True,non_utility
lag_04__T_place_UNDERPASS,2.101457357639447e-05,2.101457357639447e-05,T_place_UNDERPASS,False,non_utility
lag_12__CT_place_LONGDOORS,2.100592973874882e-05,2.100592973874882e-05,CT_place_LONGDOORS,False,non_utility
lag_05__T4__flash,2.099439916491974e-05,2.099439916491974e-05,T4__flash,True,flash
lag_09__CT4__has_helmet,-2.0958193999831565e-05,2.0958193999831565e-05,CT4__has_helmet,False,non_utility
lag_04__T_place_BACKALLEY,2.095309173455462e-05,2.095309173455462e-05,T_place_BACKALLEY,False,non_utility
lag_13__CT_place_LONGA,2.0950863472535275e-05,2.0950863472535275e-05,CT_place_LONGA,False,non_utility
lag_04__T1__flash_duration,2.0948402379872277e-05,2.0948402379872277e-05,T1__flash_duration,True,flash
lag_13__T4__hp,2.094081173709128e-05,2.094081173709128e-05,T4__hp,False,non_utility
lag_10__CT5__duck_amount,-2.0938387024216354e-05,2.0938387024216354e-05,CT5__duck_amount,False,non_utility
lag_05__T_place_SECONDMID,2.0937206500093453e-05,2.0937206500093453e-05,T_place_SECONDMID,False,non_utility
lag_02__T_place_UNDERPASS,2.0936089640599675e-05,2.0936089640599675e-05,T_place_UNDERPASS,False,non_utility
lag_14__T4__is_walking,2.092458998959046e-05,2.092458998959046e-05,T4__is_walking,False,non_utility
lag_11__T_alive,2.091645001200959e-05,2.091645001200959e-05,T_alive,False,non_utility
lag_15__T_macro_OTHER,2.090616362693254e-05,2.090616362693254e-05,T_macro_OTHER,False,non_utility
lag_12__T_place_SECONDMID,2.0896901332889684e-05,2.0896901332889684e-05,T_place_SECONDMID,False,non_utility
lag_02__T_place_BACKALLEY,2.0874824258498847e-05,2.0874824258498847e-05,T_place_BACKALLEY,False,non_utility
lag_02__T1__flash_duration,2.087014217977412e-05,2.087014217977412e-05,T1__flash_duration,True,flash
lag_04__CT_place_PALACEINTERIOR,2.0865829355898313e-05,2.0865829355898313e-05,CT_place_PALACEINTERIOR,False,non_utility
lag_09__T_place_TSIDEUPPER,2.08508427022025e-05,2.08508427022025e-05,T_place_TSIDEUPPER,False,non_utility
lag_06__T_place_CATWALK,2.0846848201472312e-05,2.0846848201472312e-05,T_place_CATWALK,False,non_utility
lag_07__T2__flash,2.0846091501880437e-05,2.0846091501880437e-05,T2__flash,True,flash
lag_08__T_place_TSIDEUPPER,2.0845007384195924e-05,2.0845007384195924e-05,T_place_TSIDEUPPER,False,non_utility
lag_13__CT4__smoke,-2.084418520098552e-05,2.084418520098552e-05,CT4__smoke,True,smoke
lag_07__T5__molly,-2.0834615497733466e-05,2.0834615497733466e-05,T5__molly,True,non_utility
lag_02__T2__has_helmet,-2.0813875380554236e-05,2.0813875380554236e-05,T2__has_helmet,False,non_utility
lag_05__T_place_UNDERPASS,2.081141974485945e-05,2.081141974485945e-05,T_place_UNDERPASS,False,non_utility
lag_02__CT_place_PALACEINTERIOR,2.078789475490339e-05,2.078789475490339e-05,CT_place_PALACEINTERIOR,False,non_utility
lag_14__T_mean_X,2.07788707484724e-05,2.07788707484724e-05,T_mean_X,False,non_utility
lag_12__T_place_UNDERPASS,2.0771367417182773e-05,2.0771367417182773e-05,T_place_UNDERPASS,False,non_utility
lag_06__CT_place_BOMBSITEA,2.0764819055330008e-05,2.0764819055330008e-05,CT_place_BOMBSITEA,False,non_utility
lag_06__CT_macro_A,2.0764819055330008e-05,2.0764819055330008e-05,CT_macro_A,False,non_utility
lag_05__T_place_BACKALLEY,2.075052361760754e-05,2.075052361760754e-05,T_place_BACKALLEY,False,non_utility
lag_05__T1__flash_duration,2.0745876099681482e-05,2.0745876099681482e-05,T1__flash_duration,True,flash
lag_11__T_place_CATWALK,2.074384428851772e-05,2.074384428851772e-05,T_place_CATWALK,False,non_utility
lag_03__CT_place_HOUSE,2.0716366634587757e-05,2.0716366634587757e-05,CT_place_HOUSE,False,non_utility
lag_12__T_place_BACKALLEY,2.0710584067273885e-05,2.0710584067273885e-05,T_place_BACKALLEY,False,non_utility
lag_07__CT4__hp,2.0708035663119517e-05,2.0708035663119517e-05,CT4__hp,False,non_utility
lag_12__T1__flash_duration,2.0705951101263054e-05,2.0705951101263054e-05,T1__flash_duration,True,flash
lag_09__CT_velocity_mean,2.0700263121398166e-05,2.0700263121398166e-05,CT_velocity_mean,False,non_utility
lag_01__CT4__has_helmet,-2.068773210339714e-05,2.068773210339714e-05,CT4__has_helmet,False,non_utility
lag_06__CT_place_SIDEENTRANCE,2.067310197162442e-05,2.067310197162442e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_05__CT_place_PALACEINTERIOR,2.06641143449815e-05,2.06641143449815e-05,CT_place_PALACEINTERIOR,False,non_utility
lag_03__CT_place_SIDEHALL,2.0660485461121425e-05,2.0660485461121425e-05,CT_place_SIDEHALL,False,non_utility
lag_01__T_place_APARTMENTS,2.064846376015339e-05,2.064846376015339e-05,T_place_APARTMENTS,False,non_utility
lag_12__CT_place_PALACEINTERIOR,2.0624336684704758e-05,2.0624336684704758e-05,CT_place_PALACEINTERIOR,False,non_utility
lag_05__CT_shots_fired_sum,2.0619092538254336e-05,2.0619092538254336e-05,CT_shots_fired_sum,False,inferno_molotov
lag_03__T_place_CANAL,2.0602881704689935e-05,2.0602881704689935e-05,T_place_CANAL,False,non_utility
lag_09__CT_place_UNDERA,2.0584933736245148e-05,2.0584933736245148e-05,CT_place_UNDERA,False,non_utility
lag_08__CT_place_UNDERA,2.0579174815793522e-05,2.0579174815793522e-05,CT_place_UNDERA,False,non_utility
lag_13__CT_place_MIDDOORS,2.0574969312292524e-05,2.0574969312292524e-05,CT_place_MIDDOORS,False,non_utility
lag_03__T1__is_scoped,2.0574714653776027e-05,2.0574714653776027e-05,T1__is_scoped,False,non_utility
lag_11__CT_place_SIDEENTRANCE,2.0570952983689494e-05,2.0570952983689494e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_15__CT_place_HOUSE,2.0570696506183594e-05,2.0570696506183594e-05,CT_place_HOUSE,False,non_utility
lag_12__CT_flashed_players,2.0555764422169887e-05,2.0555764422169887e-05,CT_flashed_players,False,flash
lag_15__CT_place_SIDEHALL,2.0515206415439025e-05,2.0515206415439025e-05,CT_place_SIDEHALL,False,non_utility
lag_09__T5__flash,-2.050951479759533e-05,2.050951479759533e-05,T5__flash,True,flash
lag_09__CT_place_BANANA,2.0488532754825428e-05,2.0488532754825428e-05,CT_place_BANANA,False,non_utility
lag_08__CT_place_BANANA,2.048278292932082e-05,2.048278292932082e-05,CT_place_BANANA,False,non_utility
lag_06__CT_place_LONGDOORS,2.0470939489314333e-05,2.0470939489314333e-05,CT_place_LONGDOORS,False,non_utility
lag_15__T_place_CANAL,2.0458008293644525e-05,2.0458008293644525e-05,T_place_CANAL,False,non_utility
lag_15__T1__is_scoped,2.0430054064490832e-05,2.0430054064490832e-05,T1__is_scoped,False,non_utility
lag_09__CT_place_OUTSIDE,2.042260894086212e-05,2.042260894086212e-05,CT_place_OUTSIDE,False,non_utility
lag_08__CT_place_OUTSIDE,2.0416893676156178e-05,2.0416893676156178e-05,CT_place_OUTSIDE,False,non_utility
lag_15__T5__X,-2.040822073468007e-05,2.040822073468007e-05,T5__X,False,non_utility
lag_15__T1__duck_amount,-2.040733306785114e-05,2.040733306785114e-05,T1__duck_amount,False,non_utility
lag_11__T4__alive,2.037686135736294e-05,2.037686135736294e-05,T4__alive,False,non_utility
lag_12__CT_utility_damage_last_5s,-2.0374349332996644e-05,2.0374349332996644e-05,CT_utility_damage_last_5s,True,other_utility
lag_11__CT_place_LONGDOORS,2.0369798221508972e-05,2.0369798221508972e-05,CT_place_LONGDOORS,False,non_utility
lag_06__T_place_SECONDMID,2.0364719603094272e-05,2.0364719603094272e-05,T_place_SECONDMID,False,non_utility
lag_01__T_scoped_count,-2.032455631706398e-05,2.032455631706398e-05,T_scoped_count,False,non_utility
lag_15__T2__has_helmet,2.0295041395002045e-05,2.0295041395002045e-05,T2__has_helmet,False,non_utility
lag_11__T_place_SECONDMID,2.02640858333325e-05,2.02640858333325e-05,T_place_SECONDMID,False,non_utility
lag_09__CT_duck_amount_mean,-2.0261204554117285e-05,2.0261204554117285e-05,CT_duck_amount_mean,False,non_utility
lag_07__T_place_CATWALK,2.025412322836928e-05,2.025412322836928e-05,T_place_CATWALK,False,non_utility
lag_06__T_place_UNDERPASS,2.024235436692834e-05,2.024235436692834e-05,T_place_UNDERPASS,False,non_utility
lag_15__bomb_events_last_5s,2.0201632651151158e-05,2.0201632651151158e-05,bomb_events_last_5s,False,non_utility
lag_00__CT4__duck_amount,2.0199993741698563e-05,2.0199993741698563e-05,CT4__duck_amount,False,non_utility
lag_10__T_place_CATWALK,2.0194911485305056e-05,2.0194911485305056e-05,T_place_CATWALK,False,non_utility
lag_13__T_place_OUTSIDELONG,2.0190149371046573e-05,2.0190149371046573e-05,T_place_OUTSIDELONG,False,non_utility
lag_13__T4__flash_duration,-2.018875238718465e-05,2.018875238718465e-05,T4__flash_duration,True,flash
lag_06__T_place_BACKALLEY,2.0183131709927693e-05,2.0183131709927693e-05,T_place_BACKALLEY,False,non_utility
lag_06__T1__flash_duration,2.0178604245302267e-05,2.0178604245302267e-05,T1__flash_duration,True,flash
lag_14__T_place_CATWALK,2.0161905922577716e-05,2.0161905922577716e-05,T_place_CATWALK,False,non_utility
lag_09__T1__is_walking,2.0148889234405942e-05,2.0148889234405942e-05,T1__is_walking,False,non_utility
lag_11__T_place_UNDERPASS,2.0142329958616756e-05,2.0142329958616756e-05,T_place_UNDERPASS,False,non_utility
lag_15__CT4__utility_total,-2.013110315601807e-05,2.013110315601807e-05,CT4__utility_total,True,other_utility
lag_10__T4__has_bomb,-2.0125329683651216e-05,2.0125329683651216e-05,T4__has_bomb,False,non_utility
lag_15__CT3__molly,2.011616379604675e-05,2.011616379604675e-05,CT3__molly,True,non_utility
lag_06__CT_place_PALACEINTERIOR,2.009908166655805e-05,2.009908166655805e-05,CT_place_PALACEINTERIOR,False,non_utility
lag_04__CT_place_HOUSE,2.0089108147658408e-05,2.0089108147658408e-05,CT_place_HOUSE,False,non_utility
lag_07__CT_place_SIDEENTRANCE,2.0085324649699032e-05,2.0085324649699032e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_11__T_place_BACKALLEY,2.0083401977899484e-05,2.0083401977899484e-05,T_place_BACKALLEY,False,non_utility
lag_11__T1__flash_duration,2.0078887246199884e-05,2.0078887246199884e-05,T1__flash_duration,True,flash
lag_11__CT4__alive,2.0059147573192604e-05,2.0059147573192604e-05,CT4__alive,False,non_utility
lag_13__T_flash_alpha_mean,-2.0049015802214853e-05,2.0049015802214853e-05,T_flash_alpha_mean,True,flash
lag_04__CT_place_SIDEHALL,2.0034909539390355e-05,2.0034909539390355e-05,CT_place_SIDEHALL,False,non_utility
lag_12__spread_diff,-2.0028151993756182e-05,2.0028151993756182e-05,spread_diff,False,non_utility
lag_10__CT_place_SIDEENTRANCE,2.002660221478436e-05,2.002660221478436e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_13__CT_flash_alpha_mean,-2.0024552213726565e-05,2.0024552213726565e-05,CT_flash_alpha_mean,True,flash
lag_02__CT_place_HOUSE,2.0014076653751545e-05,2.0014076653751545e-05,CT_place_HOUSE,False,non_utility
lag_00__CT_unique_places,2.0009865693282336e-05,2.0009865693282336e-05,CT_unique_places,False,non_utility
lag_11__CT_place_PALACEINTERIOR,1.9999773940071464e-05,1.9999773940071464e-05,CT_place_PALACEINTERIOR,False,non_utility
lag_09__T5__utility_total,-1.9999193682451732e-05,1.9999193682451732e-05,T5__utility_total,True,other_utility
lag_00__T_A_site_active_smokes,1.9998085917904973e-05,1.9998085917904973e-05,T_A_site_active_smokes,True,smoke
lag_14__CT_place_SIDEENTRANCE,1.9993860405520536e-05,1.9993860405520536e-05,CT_place_SIDEENTRANCE,False,non_utility
lag_10__T1__is_walking,-1.9984414393547922e-05,1.9984414393547922e-05,T1__is_walking,False,non_utility
lag_04__T_place_CANAL,1.9979053831775673e-05,1.9979053831775673e-05,T_place_CANAL,False,non_utility
lag_13__CT3__is_scoped,1.996586797758937e-05,1.996586797758937e-05,CT3__is_scoped,False,non_utility
lag_02__CT_place_SIDEHALL,1.996009268623311e-05,1.996009268623311e-05,CT_place_SIDEHALL,False,non_utility
lag_04__T1__is_scoped,1.995175625779666e-05,1.995175625779666e-05,T1__is_scoped,False,non_utility
lag_00__money_diff,1.9905488443328068e-05,1.9905488443328068e-05,money_diff,False,non_utility
lag_02__T_place_CANAL,1.9904449800378643e-05,1.9904449800378643e-05,T_place_CANAL,False,non_utility
lag_02__CT4__flash,1.9899796825484373e-05,1.9899796825484373e-05,CT4__flash,True,flash
lag_10__T_hp_sum,1.9899234757758677e-05,1.9899234757758677e-05,T_hp_sum,False,non_utility
lag_05__CT_place_HOUSE,1.989489646803122e-05,1.989489646803122e-05,CT_place_HOUSE,False,non_utility
lag_07__CT_place_LONGDOORS,1.9888891984010115e-05,1.9888891984010115e-05,CT_place_LONGDOORS,False,non_utility
lag_15__T5__hp,1.9887003873009235e-05,1.9887003873009235e-05,T5__hp,False,non_utility
lag_02__T1__is_scoped,1.9877235899912193e-05,1.9877235899912193e-05,T1__is_scoped,False,non_utility
lag_06__T_cash_spent_round_sum,1.9872377379215322e-05,1.9872377379215322e-05,T_cash_spent_round_sum,False,non_utility
lag_12__CT_place_HOUSE,1.985661219805479e-05,1.985661219805479e-05,CT_place_HOUSE,False,non_utility
lag_01__CT_place_RAMP,1.9844432245008647e-05,1.9844432245008647e-05,CT_place_RAMP,False,non_utility
lag_03__T_place_TUNNELS,1.9841696484945714e-05,1.9841696484945714e-05,T_place_TUNNELS,False,non_utility
lag_05__CT_place_SIDEHALL,1.984124355658423e-05,1.984124355658423e-05,CT_place_SIDEHALL,False,non_utility
lag_01__T2__shots_fired,1.9832534235320054e-05,1.9832534235320054e-05,T2__shots_fired,False,inferno_molotov
lag_10__CT_place_LONGDOORS,1.9830764358630404e-05,1.9830764358630404e-05,CT_place_LONGDOORS,False,non_utility
lag_11__CT_defuser_count,-1.983048605325166e-05,1.983048605325166e-05,CT_defuser_count,False,non_utility
lag_09__T_armor_sum,1.982318099180702e-05,1.982318099180702e-05,T_armor_sum,False,non_utility
lag_12__CT_place_SIDEHALL,1.980307570192963e-05,1.980307570192963e-05,CT_place_SIDEHALL,False,non_utility
lag_14__CT_place_LONGDOORS,1.979834632948041e-05,1.979834632948041e-05,CT_place_LONGDOORS,False,non_utility
lag_09__CT_place_ARCH,1.9792218154179864e-05,1.9792218154179864e-05,CT_place_ARCH,False,non_utility
lag_08__CT_place_ARCH,1.9786673874477856e-05,1.9786673874477856e-05,CT_place_ARCH,False,non_utility
lag_05__T_place_CANAL,1.9785929907811806e-05,1.9785929907811806e-05,T_place_CANAL,False,non_utility
lag_07__T_place_SECONDMID,1.978570071514696e-05,1.978570071514696e-05,T_place_SECONDMID,False,non_utility
lag_15__T4__has_helmet,-1.9760685972869396e-05,1.9760685972869396e-05,T4__has_helmet,False,non_utility
lag_05__T1__is_scoped,1.975887789740227e-05,1.975887789740227e-05,T1__is_scoped,False,non_utility
lag_09__CT_place_PIT,1.975457234948408e-05,1.975457234948408e-05,CT_place_PIT,False,non_utility
lag_08__CT_place_PIT,1.9749038983718492e-05,1.9749038983718492e-05,CT_place_PIT,False,non_utility
lag_12__T_place_CANAL,1.974782753677573e-05,1.974782753677573e-05,T_place_CANAL,False,non_utility
lag_09__CT2__is_walking,-1.9746885300264694e-05,1.9746885300264694e-05,CT2__is_walking,False,non_utility
lag_10__T_place_SECONDMID,1.972784048120957e-05,1.972784048120957e-05,T_place_SECONDMID,False,non_utility
lag_12__T1__is_scoped,1.972084464796353e-05,1.972084464796353e-05,T1__is_scoped,False,non_utility
lag_15__T_place_TUNNELS,1.9702183635672554e-05,1.9702183635672554e-05,T_place_TUNNELS,False,non_utility
lag_14__T_place_SECONDMID,1.9695607988978736e-05,1.9695607988978736e-05,T_place_SECONDMID,False,non_utility
lag_13__T_place_RUINS,1.968406286323443e-05,1.968406286323443e-05,T_place_RUINS,False,non_utility
lag_07__T_place_UNDERPASS,1.9666817024699412e-05,1.9666817024699412e-05,T_place_UNDERPASS,False,non_utility
lag_10__T1__utility_total,-1.9661498299683444e-05,1.9661498299683444e-05,T1__utility_total,True,other_utility
lag_15__T1__utility_total,-1.965259070857428e-05,1.965259070857428e-05,T1__utility_total,True,other_utility
lag_05__CT4__smoke,-1.9652256014524028e-05,1.9652256014524028e-05,CT4__smoke,True,smoke
lag_12__CT3__shots_fired,1.9645651263999753e-05,1.9645651263999753e-05,CT3__shots_fired,False,inferno_molotov
lag_04__CT_macro_OTHER,1.962278656719718e-05,1.962278656719718e-05,CT_macro_OTHER,False,non_utility
lag_09__T_place_UPPERTUNNEL,1.9611703464761376e-05,1.9611703464761376e-05,T_place_UPPERTUNNEL,False,non_utility
lag_09__CT_place_APARTMENTS,1.9610452000051737e-05,1.9610452000051737e-05,CT_place_APARTMENTS,False,non_utility
lag_10__T_place_UNDERPASS,1.9609331502579153e-05,1.9609331502579153e-05,T_place_UNDERPASS,False,non_utility
lag_07__T_place_BACKALLEY,1.9609275113907643e-05,1.9609275113907643e-05,T_place_BACKALLEY,False,non_utility
lag_08__T_place_UPPERTUNNEL,1.9606222849688493e-05,1.9606222849688493e-05,T_place_UPPERTUNNEL,False,non_utility
lag_08__CT_place_APARTMENTS,1.9604971384978853e-05,1.9604971384978853e-05,CT_place_APARTMENTS,False,non_utility
lag_07__T1__flash_duration,1.9604891349445097e-05,1.9604891349445097e-05,T1__flash_duration,True,flash
lag_01__T3__shots_fired,1.9596194761106744e-05,1.9596194761106744e-05,T3__shots_fired,False,inferno_molotov
lag_11__CT2__hp,1.959543260454666e-05,1.959543260454666e-05,CT2__hp,False,non_utility
lag_08__T5__X,1.9591967429732904e-05,1.9591967429732904e-05,T5__X,False,non_utility
lag_09__CT_smoke_inv,-1.9589188013924286e-05,1.9589188013924286e-05,CT_smoke_inv,True,smoke
lag_09__T_place_LOBBY,1.9582277673180215e-05,1.9582277673180215e-05,T_place_LOBBY,False,non_utility
lag_14__T_place_UNDERPASS,1.9577286366256885e-05,1.9577286366256885e-05,T_place_UNDERPASS,False,non_utility
lag_08__T_place_LOBBY,1.9576789782149717e-05,1.9576789782149717e-05,T_place_LOBBY,False,non_utility
